﻿﻿﻿﻿﻿﻿﻿﻿idx,card_name,company,card_type,brands,annual_fee,pre_month_money,pre_month_condition,top_benefit_summary,benefit_categories,only_online,release_dt,card_img,detail_url,detailed_benefits
2014,NH올원 NH투자증권카드,NH농협카드,신용,Mastercard,"국내전용 [8,000]원 / 해외겸용 [10,000]원",0,없음,모든가맹점: 0.9% | 해외이용: 0.9%,"모든가맹점, 무실적, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2014/card_img/21984/2014card.png,https://www.card-gorilla.com/card/detail/2014,적립: 전월실적에 상관없이 0.7 ~ 0.9% 적립 | 기타: OK Cashbag
2184,둘과넷 카드,전북은행,신용,,"국내전용 [8,000]원 / 해외겸용 [10,000]원",0,없음,선택형: 2%,"교통, 주유, 마트/편의점, 쇼핑, 푸드, 카페/디저트, 무실적, 병원/약국, 교육/육아, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2184/card_img/21798/2184card.png,https://www.card-gorilla.com/card/detail/2184,선택형: 10대 소비영역 중 고객님의 Top3 업종 이용금액에 대해서 2~4배 캐시백
2199,산림조합-현대카드M(청구할인형),현대카드,신용,"BC, Mastercard, UnionPay","국내 [10,000]원 / 해외겸용 [10,000]원",0,없음,제휴/PLCC: 17000원 | 적립: 0.2% | 적립: 1.5%,"주유, 마트/편의점, 무실적, 공과금/렌탈, 자동차/하이패스, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2199/card_img/21813/2199card.png,https://www.card-gorilla.com/card/detail/2199,제휴/PLCC: 산림조합상조 납부금액 청구 할인 | 적립: 업종별 적립률
2180,1st TRIPLE Platinum 카드,전북은행,신용,,"국내전용 [30,000]원/해외겸용 [33.000]원",0,없음,선택형: 1.5% | 대중교통: 5% | 카페/디저트: 5%,"교통, 마트/편의점, 쇼핑, 카페/디저트, 뷰티/피트니스, 무실적, 병원/약국, 교육/육아, 자동차/하이패스, 레저/스포츠, OTT/영화/문화, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2180/card_img/21794/2180card.png,https://www.card-gorilla.com/card/detail/2180,"선택형: 전월실적, 한도제한없이 선택 타입 업종 최대 1% 적립 | 적립: 1. 후불교통(버스,지하철) 이용요금 5% J머니 적립 | 프리미엄 서비스: 마스터카드 플래티늄 등급에 해당되는 서비스 제공"
771,L.pay 롯데카드 Ⅱ,롯데카드,신용,"VISA, Mastercard","국내전용 [10,000]원 / 해외겸용 [10,000]원",300000,"300,000원",적립: 1.5% | 적립: 1%,모든가맹점,false,,https://d1c5n4ri2guedi.cloudfront.net/card/771/card_img/22245/771card.png,https://www.card-gorilla.com/card/detail/771,"간편결제: 지난달 실적 30만원 이상 시, 1.5%~1.0% L.POINT 적립"
753,아모레퍼시픽 신한카드,신한카드,신용,VISA,"국내전용 [17,000]원 / 해외겸용 [20,000]원",300000,"300,000원",화장품: 12% | 적립: 5%,"주유, 마트/편의점, 쇼핑, 카페/디저트, 뷰티/피트니스, 교육/육아, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/753/card_img/22227/753card.png,https://www.card-gorilla.com/card/detail/753,화장품: 아모레퍼시픽 이용 시 뷰티포인트 12% 적립 | 쇼핑: 특별가맹점 이용 시 뷰티포인트 5% 적립
2248,위버스 신한카드(ENHYPEN),신한카드,신용,AMEX,"국내전용 [35,000]원 / 해외겸용 [35,000]원",300000,"300,000원",적립: 4% | 할인: 50% | 기타: 무제한,"교통, 마트/편의점, 쇼핑, 카페/디저트, 뷰티/피트니스, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2248/card_img/20998/2248card.png,https://www.card-gorilla.com/card/detail/2248,적립: Weverse Shop 이용금액의 4% Weverse Shop 캐시 추가 적립 | 생활: 생활영역 이용금액의 10% Weverse Shop 캐시 적립 | 기타: HYBE INSIGHT 내 매장 결제 시 50% 할인 | 선택형: 카드 디자인 선택가능
1758,올바른SAFE카드,NH농협카드,신용,Mastercard,"국내전용 [12,000]원 / 해외겸용 [12,000]원",0,없음,적립: 0.7% | 금융: 6000원 | 쇼핑: 0.5%,"모든가맹점, 마트/편의점, 쇼핑, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1758/card_img/22355/1758card.png,https://www.card-gorilla.com/card/detail/1758,"적립: 기본 적립 : 국내/해외 이용가맹점 0.7% | 금융: 대출 보유 시 매월 최대 6,000 NH포인트 적립"
595,아이파킹 크레딧 카,우리카드,신용,"VISA, BC","국내전용 [15,000]원 / 해외겸용 [18,000]원",300000,"300,000원",자동차/하이패스: 10000원 | 주유: 100원,"주유, 자동차/하이패스",false,,https://d1c5n4ri2guedi.cloudfront.net/card/595/card_img/21362/595card.png,https://www.card-gorilla.com/card/detail/595,자동차/하이패스: i PARKING 주차비 할인 | 주유: 주유 / 충전 할인
916,위비 알뜰주유소 할인카드,우리카드,신용,"Mastercard, UnionPay","국내전용 [12,000원] / 해외겸용 [12,000원]",300000,"300,000원",주유: 100원 | 영화: 3000원 | 카페/디저트: 10%,"주유, 푸드, 카페/디저트, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/916/card_img/21628/916card.png,https://www.card-gorilla.com/card/detail/916,"주유: 알뜰주유소 리터당 80원 ~ 100원 청구할인 | 푸드: 치킨&middot;피자 10% 청구할인 | 영화: 전국 영화관 12,000원 이상 결제 시 3,000원 청구할인 | 카페: 커피전문점 10% 청구할인"
